ID,Country,Year,Co2_Coal,Co2_Gas,Co2_Oil,Co2Oil_percapita,Co2Gas_percapita,Co2Coal_percapita,Coal_percapita,Oil_percapita,Gas_percapita,Nuclear_percapita,Hydro_percapita,Wind_percapita,Solar_percapita,Oil_Consumption,Gas_Consumption,Coal_Consumption
1350,Turkey,2001,84469392,32578484,78181092,1.218,0.508,1.316,3343.229,5390.152,2390.62,0,1032.234,2.683,0,346.0043311,153.459,214.608
1351,Turkey,2002,87190992,34763772,80138172,1.230,0.534,1.338,3440.712,5678.539,2554.217,0,1417.743,2.02,0,369.9281372,166.394,224.145
1352,Turkey,2003,91941753,43190574,81716350,1.237,0.654,1.391,3663.095,5516.509,3033.508,0,1456.374,2.531,0,364.5803006,200.481,242.090
1353,Turkey,2004,93304832,44364899,85689671,1.279,0.662,1.392,3833.108,5562.84,3158.948,0,1861.619,2.331,0,372.7711828,211.684,256.860
1354,Turkey,2005,102005717,54852622,83954349,1.236,0.808,1.502,3794.915,5419.772,3788.236,0,1567.13,2.337,0,368.018465,257.232,257.686
1355,Turkey,2006,111513861,62158782,82534950,1.200,0.904,1.622,4426.227,5564.648,4246.414,0,1720.012,5.073,0,382.6081717,291.970,304.334
1356,Turkey,2007,125957575,71984602,87131233,1.252,1.035,1.810,4924.644,5598.238,4870.619,0,1368.583,13.403,0,389.5362897,338.907,342.666
1357,Turkey,2008,122729955,71543832,85824783,1.219,1.016,1.743,4887.91,5456.237,5012.605,0,1247.164,31.732,0,384.2224717,352.982,344.201
1358,Turkey,2009,130271594,71354190,83352605,1.169,1.001,1.827,5038.404,5483.053,4728.231,0,1322.687,55.005,0,391.0564764,337.222,359.344
1359,Turkey,2010,129478073,71640036,79711887,1.102,0.991,1.790,5055.156,5270.625,4952.654,0,1867.209,105.136,0.087,381.2082119,358.210,365.624
1360,Turkey,2011,135078481,86019170,82936372,1.129,1.171,1.839,5364.851,5079.065,5696.923,0,1846.787,166.685,0.101,373.0214697,418.399,394.010
1361,Turkey,2012,141429397,87081102,88627500,1.187,1.167,1.895,5685.62,5250.076,5802.903,0,1996.575,202.219,0.147,391.923145,433.192,424.437
1362,Turkey,2013,125254471,86683740,93518653,1.232,1.142,1.650,4834.928,5519.861,5790.783,0,2003.7,254.842,0.229,419.09511,439.665,367.092
1363,Turkey,2014,130155935,93527513,97991812,1.269,1.211,1.685,5440.258,5582.042,6040.032,0,1339.357,280.76,0.573,431.0951517,466.465,420.145
1364,Turkey,2015,138650776,96419030,107628225,1.371,1.228,1.766,5144.932,6536.698,5852.498,0,2163.062,375.377,6.253,513.3199636,459.590,404.026
1365,Turkey,2016,151353323,91841055,115882867,1.452,1.151,1.896,5602.803,6879.758,5575.066,0,2117.953,488.83,32.86,549.1968886,445.046,447.260
1366,Turkey,2017,157710712,104739431,118447793,1.460,1.291,1.944,5657.481,7102.811,6357.33,0,1794.299,551.797,89.048,576.1511519,515.681,458.912
1367,Turkey,2018,163325713,95931568,116186284,1.411,1.165,1.984,5771.443,6737.717,5736.283,0,1809.207,602.154,235.432,555.9552311,472.325,475.220
1368,Turkey,2019,165202466,83180739,113951976,1.366,0.997,1.980,5648.329,6766.765,5180.404,0,2646.264,644.179,324.095,557.2917044,433.613,487.526
1388,Ukraine,2001,131830616,130104068,33993691,0.702,2.688,2.724,9017.224,3333.88,14860.397,4342.937,686.03,0.912,0,157.0549617,719.272,436.451
1389,Ukraine,2002,136227927,116057539,35367852,0.737,2.419,2.839,9153.778,3324.366,14754.398,4456.935,550.159,1.257,0,159.5182297,707.915,439.198
1390,Ukraine,2003,132443716,128058238,37268124,0.783,2.691,2.784,9485.922,3448.712,15176.163,4660.992,528.932,1.775,0,165.0275583,722.112,451.359
1391,Ukraine,2004,135323400,128054363,36560963,0.774,2.712,2.866,9082.543,3669.177,15173.215,4989.078,673.814,1.892,0,165.9903722,716.433,428.850
1392,Ukraine,2005,135905472,129900203,36310081,0.774,2.770,2.898,9250.503,3516.709,15399.803,5091.438,709.196,2.18,0,170.2302003,722.112,433.765
1393,Ukraine,2006,154040453,126290064,40565077,0.870,2.710,3.305,10006.847,3693.652,15026.599,5174.494,739.025,2.007,0,174.5789258,700.344,466.389
1394,Ukraine,2007,161469315,118976501,43133052,0.930,2.566,3.483,10699.679,3767.797,14247.41,5301.619,581.08,2.578,0,180.3800069,660.595,496.101
1395,Ukraine,2008,154640032,114356227,43887102,0.951,2.478,3.350,10531.232,3715.633,13593.687,5137.852,658.351,2.573,0,172.8947694,627.471,486.111
1396,Ukraine,2009,136610681,89682260,42689904,0.929,1.951,2.972,9074.6,3545.447,10639.026,4732.281,681.16,2.454,0,168.1796481,489.086,417.168
1397,Ukraine,2010,145421074,100188028,39808186,0.869,2.188,3.176,9714.786,3334.749,11914.884,5076.252,748.866,2.847,0,158.1278758,545.606,444.859
1398,Ukraine,2011,153853422,103812444,39770937,0.872,2.276,3.373,10577.139,3473.082,12303.146,5126.563,621.669,5.084,1.71,157.7496283,561.269,482.529
1399,Ukraine,2012,158981373,96823063,38465607,0.846,2.130,3.498,10929.967,3345.173,11404.664,5107.851,593.797,16.332,18.887,159.7631803,518.387,496.810
1400,Ukraine,2013,160185116,90249973,37338756,0.825,1.993,3.537,10638.735,3174.051,10532.637,4704.115,780.437,36.102,32.224,148.0104983,476.991,481.796
1401,Ukraine,2014,138372712,75134189,35338581,0.783,1.666,3.067,9171.6,2729.683,8937.121,4986.312,478.286,63.758,24.201,133.5870975,403.171,413.749
1402,Ukraine,2015,119392929,65547238,30487397,0.679,1.459,2.658,7079.181,2412.528,7120.947,4934.701,303.892,61.068,26.834,118.5633825,319.887,318.011
1403,Ukraine,2016,126828000,64148539,34121100,0.763,1.435,2.836,8440.171,2571.196,7027.077,4552.772,431.701,53.643,27.603,123.7257286,314.208,377.394
1404,Ukraine,2017,112586361,66655074,35340085,0.794,1.498,2.531,6733.37,2629.991,6786.22,4808.952,502.811,55.262,40.556,126.9174569,301.905,299.554
1405,Ukraine,2018,120924922,66991888,35191975,0.795,1.514,2.733,7251.081,2600.774,6908.896,4740.802,585.744,66.755,62.21,130.7065314,305.691,326.280
1406,Ukraine,2019,114425472,60541557,38481517,0.875,1.376,2.601,6965.78,2773.593,6410.663,4671.826,384.608,106.102,163.838,132.0177364,282.977,299.103
1407,United Arab Emirates,2001,69616,61928928,34954560,10.584,18.751,0.021,65.094,69596.226,95286.18,0,0,0,0,226.5569197,314.730,0.215
1408,United Arab Emirates,2002,359056,69525034,10310047,2.964,19.986,0.103,315.177,68697.151,102124.255,0,0,0,0,235.2297225,355.290,1.096
1409,United Arab Emirates,2003,421345,72211281,28904297,7.787,19.454,0.114,347.522,71184.153,99496.308,0,0,0,0,260.4455606,369.330,1.290
1410,United Arab Emirates,2004,476304,77073389,29278069,7.196,18.944,0.117,359.301,70128.624,96349.917,0,0,0,0,281.4277064,392.048,1.462
1411,United Arab Emirates,2005,549600,78226400,30429520,6.632,17.049,0.120,368.642,64637.917,89360.904,0,0,0,0,292.7782297,409.988,1.691
1412,United Arab Emirates,2006,1066224,82560912,31693600,5.980,15.577,0.201,617.957,60200.905,79766.102,0,0,0,0,315.0911342,422.760,3.275
1413,United Arab Emirates,2007,512960,91295888,33796736,5.479,14.800,0.083,255.579,55257.524,77708.337,0,0,0,0,337.2482408,479.382,1.577
1414,United Arab Emirates,2008,1377697,107804765,35068976,4.947,15.206,0.194,563.103,50517.871,81777.63,0,0,0,0,354.5337181,579.721,3.992
1415,United Arab Emirates,2009,1040553,113467908,42299945,5.343,14.332,0.131,402.328,44311.616,72739.824,0,0,0,2.106,346.3377308,575.881,3.185
1416,United Arab Emirates,2010,2476864,116866944,52955792,6.194,13.669,0.290,895.067,43742.978,69323.616,0,0,0,5.618,371.4815939,592.716,7.653
1417,United Arab Emirates,2011,1674416,130168459,53595976,5.991,14.549,0.187,578.288,45392.205,68890.347,0,0,0,5.995,399.1465633,616.361,5.174
1418,United Arab Emirates,2012,5246848,132607488,56517200,6.182,14.506,0.574,1758.576,46358.497,69930.87,0,0,0,6.83,419.2770736,639.308,16.077
1419,United Arab Emirates,2013,6719776,136410720,54828096,5.961,14.831,0.731,2237.55,50999.381,70395.39,0,0,0.414,23.777,465.8150308,647.496,20.581
1420,United Arab Emirates,2014,7481888,133343952,51984832,5.642,14.472,0.812,2490.367,51462.731,68846.341,0,0,0.823,85.189,463.4563569,634.350,22.946
1421,United Arab Emirates,2015,6503600,134157360,66758080,7.207,14.483,0.702,2152.824,55013.185,77240.946,0,0,0.813,84.448,504.5620642,714.705,19.942
1422,United Arab Emirates,2016,6979920,134912144,63083088,6.739,14.412,0.746,2286.713,58155.562,77689.871,0,0,0.4,91.077,547.8139961,719.310,21.406
1423,United Arab Emirates,2017,8071792,119959360,31363840,3.306,12.644,0.851,2609.918,56542.53,78713.202,0,0,0.392,206.934,541.8708678,724.168,24.760
1424,United Arab Emirates,2018,7272869,117575001,19499350,2.025,12.208,0.755,2907.804,57972.5,77236.899,0,0,0.384,339.113,538.0309061,711.647,22.332
1425,United Arab Emirates,2019,7488887,118126682,18713811,1.915,12.090,0.767,2928.331,55559.429,77771.613,0,0,0.377,1056.499,516.3439983,714.970,22.995
1426,United Kingdom,2001,153356573,208116262,199793649,3.379,3.520,2.594,7654.18,16110.13,17057.924,4205.274,189.26,45.043,0.093,952.4945628,1008.532,452.545
1427,United Kingdom,2002,141540004,206736598,196903783,3.319,3.485,2.386,7000.452,15947.283,16777.506,4060.189,221.269,58.189,0.139,946.0874978,995.342,415.308
1428,United Kingdom,2003,152886163,207548236,195636471,3.285,3.485,2.567,7440.25,16004.264,16757.486,4056.571,147.637,58.914,0.137,953.2292525,998.092,443.148
1429,United Kingdom,2004,147311129,210678083,199206268,3.327,3.519,2.460,7113.254,16347.666,17034.054,3616.96,219.03,87.667,0.181,978.7831669,1019.879,425.892
1430,United Kingdom,2005,147746958,204383750,201613003,3.344,3.390,2.451,7220.389,16813.678,16485.312,3641.563,219.646,129.925,0.357,1012.807526,993.866,435.302
1431,United Kingdom,2006,160621809,193453029,198158709,3.258,3.181,2.641,7826.955,16521.271,15497.988,3315.902,201.871,186.164,0.483,1003.916244,942.602,476.043
1432,United Kingdom,2007,150612373,195643728,197196812,3.209,3.184,2.451,7264.625,15834.666,15507.378,2724.256,219.455,227.949,0.605,971.6064081,953.005,446.447
1433,United Kingdom,2008,139043665,201548992,189943182,3.056,3.243,2.237,6665.122,15305.793,15742.635,2229.457,218.384,301.472,0.722,949.1446447,978.325,414.204
1434,United Kingdom,2009,113713208,186768131,181601227,2.890,2.973,1.810,5514.78,14408.52,14519.374,2885.212,218.293,387.532,0.835,902.0942769,912.237,346.488
1435,United Kingdom,2010,117873813,200985564,180855014,2.850,3.167,1.858,5667.99,14094.176,15520.473,2553.116,147.558,422.604,1.655,888.1878239,984.928,359.690
1436,United Kingdom,2011,117027901,167433330,172926931,2.701,2.615,1.828,5712.91,13740.672,12795.379,2792.172,230.389,646.145,9.863,873.2794586,819.185,365.752
1437,United Kingdom,2012,147924703,157603571,171058068,2.651,2.443,2.293,7021.812,13261.853,11917.675,2810.485,211.932,792.273,54.041,848.0813056,768.987,453.082
1438,United Kingdom,2013,142361992,157031600,166442332,2.561,2.417,2.191,6616.977,12957.912,11745.324,2781.773,185.23,1118.792,79.2,833.9728069,763.258,429.997
1439,United Kingdom,2014,115343739,143882841,167151469,2.555,2.199,1.763,5289.31,12855.998,10708.094,2479.754,229.033,1243.194,157.7,833.063105,700.555,346.042
1440,United Kingdom,2015,91468542,147230038,171463855,2.604,2.236,1.389,4074.597,13121.84,10939.191,2702.035,241.886,1547.002,289.347,856.3463781,720.455,268.353
1441,United Kingdom,2016,47755789,164809212,174919515,2.638,2.486,0.720,1944.154,13417.575,12168.347,2720.691,213.05,1409.35,394.79,884.2519158,806.736,128.893
1442,United Kingdom,2017,39062347,160881223,175865304,2.636,2.411,0.585,1578.748,13407.328,11777.474,2635.233,222.104,1859.558,429.941,885.6477469,785.491,105.345
1443,United Kingdom,2018,32894083,162477395,174563654,2.600,2.420,0.490,1313.267,13126.671,11804.399,2408.456,202.284,2106.403,475.938,873.7699978,795.400,88.175
1444,United Kingdom,2019,24508210,161027820,171502229,2.540,2.385,0.363,1078.722,12774.314,11675.072,2060.176,218.488,2351.701,464.83,856.3218747,773.033,60.429
1445,United States,2001,2115059495,1204740719,2481984809,8.721,4.233,7.432,21437.63,37371.45,21104.765,7847.405,2038.622,65.989,5.569,10636.84843,6006.580,6101.316
1446,United States,2002,2119321968,1244766103,2476570421,8.621,4.333,7.377,21228.349,37043.716,21585.695,7837.19,2464.083,99.825,5.742,10642.41316,6201.112,6098.454
1447,United States,2003,2158576959,1211114607,2537208761,8.755,4.179,7.448,21443.062,37277.358,20778.375,7557.186,2537.812,106.228,5.74,10803.68246,6021.901,6214.537
1448,United States,2004,2190331358,1217622248,2596285739,8.881,4.165,7.492,21395.177,38302.01,20681.302,7685.512,2431.077,132.284,6.464,11197.86694,6046.277,6254.982
1449,United States,2005,2214837522,1199295503,2608476743,8.843,4.066,7.508,21515.564,38013.354,20176.461,7505.759,2429.397,164.044,6.829,11214.07824,5951.930,6346.957
1450,United States,2006,2183111816,1182916477,2570893125,8.634,3.973,7.332,20989.08,37178.443,19699.765,7438.734,2563.305,241.099,7.401,11070.90903,5865.778,6249.683
1451,United States,2007,2208712130,1257550285,2551510259,8.488,4.183,7.348,21070.147,36596.891,20762.548,7500.825,2147.602,307.484,9.679,11001.75552,6241.383,6333.850
1452,United States,2008,2174329138,1266645331,2363675615,7.788,4.174,7.165,20538.21,33832.397,20722.262,7381.565,2183.693,486.418,14.205,10273.69516,6288.912,6233.055
1453,United States,2009,1905943279,1245741859,2233033231,7.290,4.067,6.222,17898.262,31787.256,20163.646,7202.115,2325.62,639.21,17.78,9737.244622,6176.281,5482.376
1454,United States,2010,2013303900,1308832053,2250504028,7.283,4.236,6.515,18771.326,32011.511,20976.404,7167.383,2170.825,806.721,25.423,9891.227892,6481.935,5800.542
1455,United States,2011,1903554697,1327527756,2201746520,7.066,4.261,6.109,17565.33,31104.336,21124.683,6918.088,2628.987,1009.613,39.414,9696.931542,6582.108,5473.071
1456,United States,2012,1684036507,1388254643,2152124354,6.853,4.421,5.362,15406.786,30181.323,21911.685,6642.088,2247.569,1166.673,74.121,9475.439889,6881.228,4838.405
1457,United States,2013,1740832988,1427506453,2184125087,6.903,4.512,5.502,15873.134,30459.289,22345.802,6720.565,2156.859,1371.838,129.789,9638.894397,7070.228,5022.271
1458,United States,2014,1734525541,1455804150,2201175844,6.907,4.568,5.443,15724.144,30459.279,22664.645,6701.202,2042.416,1465.347,233.319,9705.043622,7222.605,5010.856
1459,United States,2015,1504945744,1495321179,2239489551,6.979,4.660,4.690,13491.361,30870.215,23173.295,6615.637,1943.007,1518.79,310.832,9905.574731,7435.795,4329.078
1460,United States,2016,1379743915,1502475490,2246524382,6.955,4.651,4.271,12261.759,30887.665,23190.787,6602.753,2053.494,1785.069,431.466,9979.081169,7490.989,3960.741
1461,United States,2017,1338666724,1480058758,2265325631,6.968,4.553,4.118,11851.041,31004.821,22763.049,6516.112,2282.533,1975.419,600.286,10076.84746,7399.923,3852.593
1462,United States,2018,1283532215,1641041153,2316810796,7.083,5.017,3.924,11279.446,31512.417,25067.338,6455.254,2199.826,2092.608,716.584,10317.51212,8217.150,3689.459
1463,United States,2019,1098853710,1694894099,2313371925,7.030,5.151,3.339,9573.128,31223.204,25728.83,6411.385,2040.469,2280.847,815.4,10314.44288,8492.377,3150.460
1464,Uzbekistan,2001,5048992,96839520,19016160,0.757,3.857,0.201,356.817,3203.195,19538.279,0,661.331,0,0,82.73338611,490.586,9.224
1465,Uzbekistan,2002,5041809,102056324,18727242,0.736,4.013,0.198,358.109,3109.379,19866.173,0,666.967,0,0,82.32151861,505.216,9.823
1466,Uzbekistan,2003,3876625,100297584,19969380,0.776,3.895,0.151,247.188,3332.141,17688.274,0,757.018,0,0,80.3772025,455.455,7.662
1467,Uzbekistan,2004,4583530,99793446,18608911,0.714,3.827,0.176,341.159,3352.841,17645.97,0,674.045,0,0,73.25036194,460.171,10.354
1468,Uzbekistan,2005,4426112,95454528,14428832,0.546,3.612,0.168,373.967,2302.367,17754.621,0,699.808,0,0,62.6448475,469.219,9.831
1469,Uzbekistan,2006,4752208,97931392,14333568,0.535,3.654,0.177,381.549,2267.69,16155.391,0,583.348,0,0,62.43681444,433.029,10.694
1470,Uzbekistan,2007,5034336,98524960,12999872,0.478,3.622,0.185,394.399,2030.623,17215.691,0,630.461,0,0,59.83302333,468.353,9.210
1471,Uzbekistan,2008,4924416,102570016,12717744,0.460,3.713,0.178,426.841,1959.179,15973.743,0,419.072,0,0,60.19888611,441.306,11.631
1472,Uzbekistan,2009,5305472,86129648,11911664,0.424,3.069,0.189,426.612,1822.77,15703.87,0,606.046,0,0,55.1928,440.729,11.073
1473,Uzbekistan,2010,5151584,85198992,10061344,0.353,2.988,0.181,417.064,1524.714,15445.376,0,749.046,0,0,51.68788722,440.440,9.231
1474,Uzbekistan,2011,5415392,95132096,9365184,0.323,3.283,0.187,438.252,1410.879,16342.758,0,511.666,0,0,44.27097556,473.564,9.882
1475,Uzbekistan,2012,5470352,98242832,8386896,0.285,3.336,0.186,459.332,1237.664,15701.225,0,555.839,0,0,42.76485472,462.385,13.372
1476,Uzbekistan,2013,8012900,88314102,10277176,0.343,2.950,0.268,630.801,1149.12,15418.405,0,536.289,0,0,46.57374667,461.519,19.969
1477,Uzbekistan,2014,7430333,84415616,10090304,0.332,2.774,0.244,590.693,1065.074,15956.267,0,517.331,0,0,41.95502861,485.485,18.376
1478,Uzbekistan,2015,5990640,81945360,10233552,0.331,2.649,0.194,524.185,974.665,14983.644,0,492.416,0,0,42.24603806,463.444,14.785
1479,Uzbekistan,2016,7093504,86990688,10709872,0.341,2.767,0.226,482.442,886.969,13779.965,0,586.038,0,0.024,43.85382194,433.269,17.465
1480,Uzbekistan,2017,6690236,85862907,11112532,0.348,2.687,0.209,559.692,836.886,13485.994,0,659.212,0,0.055,45.72709333,431.012,16.492
1481,Uzbekistan,2018,9658304,89848608,11695488,0.360,2.767,0.297,727.44,796.567,13667.212,0,451.319,0,0.125,50.18851306,443.856,23.624
1482,Uzbekistan,2019,8549775,89944845,12174535,0.369,2.727,0.259,612.254,759.11,13162.762,0,488.006,0,0.286,52.24423556,444.331,20.913
1483,Venezuela,2001,175872,60870032,100679392,4.085,2.470,0.007,23.08,13061.847,13328.027,0,6767.897,0,0,343.5814811,328.482,0.569
1484,Venezuela,2002,65952,55711120,125554288,5.002,2.220,0.003,8.456,13431.369,12566.227,0,6503.527,0,0,370.6959403,315.412,0.212
1485,Venezuela,2003,157552,51823616,127683072,4.997,2.028,0.006,19.604,11243.909,10957.523,0,6453.938,0,0,347.7397086,279.986,0.501
1487,Venezuela,2005,135568,52036128,95571776,3.616,1.969,0.005,16.381,12859.927,11514.495,0,7844.978,0,0,374.2080008,304.351,0.433
1488,Venezuela,2006,648528,45730384,99166160,3.693,1.703,0.024,107.192,14051.423,13014.915,0,8104.821,0,0,365.3417661,349.450,2.878
1489,Venezuela,2007,403040,46734320,85646000,3.143,1.715,0.015,59.2,13142.168,13676.999,0,8094.552,0,0,393.7266872,372.671,1.613
1490,Venezuela,2008,512960,45026896,102251248,3.700,1.629,0.019,59.291,14668.024,12628.305,0,8282.7,0,0,389.8429208,348.996,1.639
1491,Venezuela,2009,861040,43726176,105010240,3.746,1.560,0.031,98.436,14645.398,12206.798,0,8033.811,0,0,397.1931333,342.168,2.759
1492,Venezuela,2010,754784,47683296,119985008,4.219,1.677,0.027,81.497,14408.21,10993.967,0,7028.128,0,0.226,418.5837194,312.668,2.318
1493,Venezuela,2011,776768,47877488,106387904,3.683,1.657,0.027,82.584,14388.673,11536.423,0,7459.587,0,0.267,404.8593039,333.264,2.386
1494,Venezuela,2012,798752,49742464,106560112,3.629,1.694,0.027,83.567,15235.286,11788.719,0,7170.434,0,0.458,442.4014856,346.128,2.454
1495,Venezuela,2013,795088,48511360,128254656,4.307,1.629,0.027,82.103,14857.257,10847.798,0,7170.245,0,0.46,475.8889361,323.058,2.445
1496,Venezuela,2014,747471,46647300,106716096,3.552,1.553,0.025,76.301,13499.487,11325.975,0,6670.556,0,0.572,422.2619408,340.266,2.292
1497,Venezuela,2015,498314,46434818,98138574,3.262,1.544,0.017,52.777,11883.784,12312.434,0,6172.359,0.106,0.739,395.6922792,370.382,1.528
1498,Venezuela,2016,560592,48756848,83359664,2.793,1.633,0.019,48.066,10096.291,12474.88,0,5197.83,0,0.845,301.2307189,372.387,1.715
1499,Venezuela,2017,311433,47825106,76960572,2.618,1.627,0.011,50.235,8751.592,13130.202,0,5041.858,0,0.851,277.2549092,386.054,0.953
1500,Venezuela,2018,124580,41704921,46574526,1.612,1.444,0.004,46.299,7702.505,10945.797,0,4903.053,0,0.765,228.7846672,316.191,0.381
1501,Venezuela,2019,76198,33733460,33593892,1.178,1.183,0.003,30.79,6875.849,9277.54,0,5493.879,12.84,1.027,165.0258772,255.762,0.233
1502,Vietnam,2001,24951840,2564800,25563728,0.317,0.032,0.309,738.135,1332.709,239.03,0,622.406,0,0,107.6068706,19.300,59.599
1503,Vietnam,2002,27489548,4099801,28636320,0.351,0.050,0.337,834.732,1449.542,284.054,0,611.987,0,0,118.1868819,23.160,68.059
